1.000000000000000	0.000000000000000
0.999566237783511	2.52828850729000e-05
0.999050785442780	5.49707145586000e-05
0.998402504288652	9.18140275104000e-05
0.997601956168303	0.000136450850137800
0.996656214159998	0.000187951395054100
0.995585678153170	0.000244639262642700
0.994413139018265	0.000304862418423500
0.993157780303393	0.000367264050712500
0.991832964000030	0.000430751804880300
0.990446208605963	0.000494602749486100
0.989000221716277	0.000558363082577600
0.987494309851294	0.000621676677013300
0.985925766927610	0.000684262545984500
0.984291013120656	0.000745865078646200
0.982586401113362	0.000806156614924800
0.980808704344269	0.000864707767013200
0.978955348248844	0.000921040607226600
0.977024458144441	0.000974626117766100
0.975014798562991	0.00102482811046590
0.972925666052600	0.00107094730550160
0.970756770641693	0.00111226683378440
0.968508127084391	0.00114806178498710
0.966179966487271	0.00117761138450940
0.963772669669182	0.00120019452774390
0.961286720164556	0.00121508998707360
0.958722672701338	0.00122159724774980
0.956081132599129	0.00121905438910960
0.953362742746786	0.00120680588691220
0.950568175875704	0.00118420399446280
0.947698128832152	0.00115070147757210
0.944753318608031	0.00110585010416950
0.941734481042063	0.00104920942863600
0.938642369765276	0.000980345793606300
0.935477754950397	0.000898852520875800
0.932241422844898	0.000804337654045200
0.928934175577813	0.000696411904884900
0.925556830943283	0.000574684495942500
0.922110222615338	0.000438750159751300
0.918595199413735	0.000288203596190000
0.915012624754716	0.000122644837397300
0.911363373672931	-5.82689648015000e-05
0.907648328428730	-0.000254759684972700
0.903868382357073	-0.000467030593682000
0.900024440192628	-0.000695280978378000
0.896117416836866	-0.000939691953561000
0.892148236641031	-0.00120042326799460
0.888117834093427	-0.00147763148238200
0.884027153000819	-0.00177146333045010
0.879877138737893	-0.00208195800632720
0.875668738641977	-0.00240907150737100
0.871402907079963	-0.00275275516737430
0.867080605570265	-0.00311296077938530
0.862702804711531	-0.00348966597616790
0.858270482954151	-0.00388286044348270
0.853784625245829	-0.00429253274451610
0.849246220952808	-0.00471865154370280
0.844656256569926	-0.00516109501520650
0.840015720873218	-0.00561971474487930
0.835325606984361	-0.00609436144638560
0.830586911362511	-0.00658487789630350
0.825800631982463	-0.00709108488569340
0.820967769755661	-0.00761279866563370
0.816089328599452	-0.00814983437609730
